step,param,U234,U235,U236,U237,U238,U239,Np236,Np237,Np238,Np239,Pu236,Pu238,Pu239,Pu240,Pu241,Pu242,Pu243,Am241,Am242,Am243,Am244,Am242m,Cm242,Cm243,Cm244,Cm245,Cm246,Cm247,Cm248,Cm249,Bk249,Bk250,Cf249,Cf250,Cf251,Kr83,Rh103,Rh105,Ag109,I135,Xe131,Xe135,Cs133,Cs134,Cs135,Cs137,Ba140,La140,Nd143,Nd145,Pm147,Pm148,Pm149,Pm148m,Sm147,Sm149,Sm150,Sm151,Sm152,Eu153,Eu154,Eu155,Eu156,Gd152,Gd154,Gd155,Gd156,Gd157,Gd160,Lost,Total
18,ING_TOX,2.83333,0.0581573,0.747209,15658.3,0.630438,12240.6,1.60142e-05,1.77586,7967.32,362398,0.0696767,32006.8,3794.22,5713.32,29994.5,21.1607,693.93,2413.84,1156.73,178.736,73.7348,77.0102,30740.3,123.21,12246.5,2.59419,0.374195,1.02214e-06,9.93399e-06,7.39314e-06,6.66941e-05,1.92388e-16,2.24246e-05,5.1744e-15,1.76224e-12,0,0,9218.38,0,42227.8,0,0,0,130927,0.073401,71697,105311,83548,0,0,1971.52,10965.2,11193.8,1900.07,7.59554e-06,0,0,1.52072,0,0,637.002,59.9682,12086.6,4.95833e-14,0,0,0,0,0,0,2.94444e+06
19,ING_TOX,2.63003,0.0475054,0.788266,16868.4,0.627837,12841.4,1.92523e-05,2.05982,9718.31,380170,0.105335,42901.8,3804.04,6305.57,32941.1,27.6568,918.76,2790.85,1410.39,261.223,111.899,89.9072,39140.9,178.396,20992.9,4.90494,0.865097,2.71824e-06,3.1102e-05,2.43109e-05,0.000238956,7.39617e-16,9.05107e-05,2.22322e-14,7.98028e-12,0,0,9778.92,0,42278,0,0,0,157730,0.0814153,80084.5,104467,83360.5,0,0,1971.08,11397.6,11472.4,1892.82,8.49002e-06,0,0,1.55095,0,0,761.343,71.7429,15009.1,5.09147e-14,0,0,0,0,0,0,3.05311e+06
20,ING_TOX,2.43628,0.0382886,0.81965,17966.1,0.625113,13462.3,2.21208e-05,2.33054,11559.5,398536,0.152065,55093.5,3790.54,6823.64,35275.8,34.7136,1176.57,3085.47,1642.72,361.324,161.18,99.6897,47250.6,240.699,33540.8,8.43754,1.80244,6.46315e-06,8.59145e-05,7.03448e-05,0.000744302,2.45786e-15,0.000314073,8.18705e-14,3.12163e-11,0,0,10322.1,0,42364.5,0,0,0,185832,0.0891826,88350.7,103742,83286.2,0,0,1955.42,11774.6,11751.5,1871.36,9.25026e-06,0,0,1.58076,0,0,879.687,83.5427,18176.5,5.06902e-14,0,0,0,0,0,0,3.16814e+06
21,ING_TOX,2.25385,0.0304433,0.841666,19177.6,0.622265,14081.8,2.47998e-05,2.5892,13479.2,416860,0.213353,68222.7,3762.18,7259.88,37129.8,42.2182,1443.13,3292.28,1848.15,476.337,219.711,106.516,54721.8,306.343,50445.1,13.5357,3.45144,1.39334e-05,0.000213694,0.000182293,0.00206321,7.35805e-15,0.00096261,2.67388e-13,1.07734e-10,0,0,10851.6,0,42497.1,0,0,0,214797,0.0967425,96499.8,103164,83382.8,0,0,1928.02,12142.7,12038.4,1848.21,9.87499e-06,0,0,1.61022,0,0,989.718,94.6381,21489.7,4.92688e-14,0,0,0,0,0,0,3.28934e+06
22,ING_TOX,2.08338,0.0238837,0.85528,20044.8,0.619291,14705.5,2.74537e-05,2.82472,15375.8,435308,0.274362,81836.5,3731.64,7622.51,38511.5,49.9989,1726.96,3421.23,2014.52,604.26,288.978,110.355,61120.5,371.127,72336.1,20.3468,6.15159,2.76607e-05,0.000484851,0.000432381,0.0052018,1.97425e-14,0.00266199,7.85196e-13,3.32616e-10,0,0,11353.6,0,42661.5,0,0,0,244164,0.104137,104533,102713,83598.4,0,0,1895.57,12387.6,12298.3,1810.28,1.03604e-05,0,0,1.63981,0,0,1089.94,105.126,24846.9,4.70341e-14,0,0,0,0,0,0,3.41488e+06
0,INH_TOX,909.767,37.009,0,0,115.086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1061.86
1,INH_TOX,908.766,36.9098,0.56536,1456.13,115.08,7596.34,4.2424e-09,0.0928077,1.02827,244850,3.53358e-08,1.03245,7215.24,49.3638,1.60989,1.49076e-06,6.40706e-08,0.00034376,9.50911e-06,1.6714e-08,4.93138e-11,9.42597e-08,8.4948e-06,4.78844e-11,1.5816e-09,8.42753e-16,1.69806e-19,8.37052e-28,0,0,0,0,0,0,0,0,0,2529.23,0,14822.5,0,0,0,0.154971,0.000727885,566.448,63535.6,7270.43,0,0,43.658,1.64792,4678.93,0.539382,2.59962e-09,0,0,0.922614,0,0,0.0442199,3.81003,89.8094,1.63631e-17,0,0,0,0,0,0,871335
2,INH_TOX,904.71,36.5152,2.81745,3746.03,115.055,7699.23,3.65039e-07,1.45223,33.2988,320423,6.82672e-06,199.571,64933.5,1947.83,334.237,0.00158852,8.39838e-05,0.364576,0.0166864,0.000114851,5.25102e-07,0.00049782,0.0794948,2.40192e-06,6.02347e-05,1.51652e-10,1.57044e-13,4.05886e-21,3.45238e-22,4.66057e-25,8.49775e-24,0,0,0,0,0,0,2920.27,0,14832.5,0,0,0,17.9942,0.0040768,2832.5,196995,35511.2,0,0,751.793,91.9182,5931.77,41.4272,2.44933e-07,0,0,5.9601,0,0,2.18189,17.9095,396.707,1.85737e-16,0,0,0,0,0,0,1.7643e+06
3,INH_TOX,899.652,36.028,5.59654,4672.68,115.024,7730.93,2.06142e-06,3.94634,100.656,321934,6.89533e-05,1335.86,137259,8255,2916.53,0.0284695,0.00155953,6.52455,0.322243,0.0043862,2.13899e-05,0.0176868,3.14143,0.00019789,0.00475728,2.39397e-08,5.0291e-11,2.61908e-18,4.52502e-19,6.18906e-22,2.30921e-20,0,2.24521e-22,0,0,0,0,3067.81,0,14836.4,0,0,0,99.509,0.00827251,5662.62,246180,46280.5,0,0,2066.44,330.227,5974.07,189.517,1.45592e-06,0,0,11.4709,0,0,9.67701,33.2175,658.789,1.54117e-15,0,0,0,0,0,0,2.34587e+06
4,INH_TOX,894.605,35.5474,8.33508,5353.37,114.993,7768,5.38967e-06,6.8637,180.813,323477,0.000289135,3743.47,206629,18481.2,9914.47,0.147516,0.00814368,33.7054,1.70453,0.0349093,0.000173869,0.134752,25.0342,0.00241997,0.0578003,4.38529e-07,1.39911e-09,1.11345e-16,2.92347e-17,4.03826e-20,2.26673e-18,0,3.3279e-20,0,0,0,0,3207.58,0,14836,0,0,0,248.869,0.0124754,8489.49,258144,48922.5,0,0,3452.47,604.502,6026.48,397.482,3.84692e-06,0,0,16.2135,0,0,22.4934,46.4215,859.876,6.57379e-15,0,0,0,0,0,0,2.77539e+06
5,INH_TOX,889.609,35.073,11.0338,6020.49,114.961,7804.93,1.0523e-05,10.1506,271.808,325014,0.000761661,7607.29,273201,32175.5,23135.7,0.46405,0.026022,105.748,5.40512,0.149965,0.000761745,0.552346,105.614,0.0137985,0.336288,3.40354e-06,1.45567e-08,1.55089e-15,5.4773e-16,7.69794e-19,5.76995e-17,0,1.13535e-18,0,3.56854e-26,0,0,3340.56,0,14836.1,0,0,0,465.779,0.0166819,11313.1,260766,49523.7,0,0,4813.44,876.595,6083.11,624.17,7.41902e-06,0,0,20.3058,0,0,40.6611,58.0087,1026.81,1.86089e-14,0,0,0,0,0,0,3.13869e+06
6,INH_TOX,884.597,34.6047,13.6949,6713.06,114.93,7831.71,1.76738e-05,13.8115,373.771,326128,0.00159361,13101.1,337028,48946.5,44055.1,1.11506,0.0631036,253.25,13.0271,0.458123,0.00234278,1.61879,316.43,0.0523022,1.29621,1.64477e-05,8.85437e-08,1.1936e-14,5.2852e-15,7.43805e-18,6.95488e-16,0,1.71771e-17,0,5.46347e-25,0,0,3468.86,0,14835.8,0,0,0,748.936,0.0208937,14133.4,261047,49612.9,0,0,6131.67,1138.89,6140.04,851.41,1.21327e-05,0,0,23.85,0,0,64.1717,68.2731,1175.12,4.12363e-14,0,0,0,0,0,0,3.46527e+06
7,INH_TOX,879.618,34.1421,16.319,7323.8,114.898,7869.28,2.69155e-05,17.8141,486.443,327692,0.00307673,20401.5,398321,68460.9,73662.1,2.26061,0.127515,511.5,26.4384,1.12332,0.00581098,3.84338,765.34,0.15351,3.87314,5.92111e-05,3.84504e-07,6.26313e-14,3.36106e-14,4.74964e-17,5.31271e-15,0,1.57579e-16,0,5.09902e-24,0,0,3592.16,0,14836.3,0,0,0,1095.72,0.0251078,16950.4,260761,49577.3,0,0,7404.9,1392.85,6195.83,1074.18,1.79413e-05,0,0,26.9277,0,0,93.0876,77.5576,1307.62,7.79487e-14,0,0,0,0,0,0,3.77079e+06
8,INH_TOX,874.637,33.6852,18.9074,7970.93,114.866,7910.01,3.8462e-05,22.1552,608.792,329388,0.00519051,29663,457263,90365.5,112949,4.07739,0.233272,919.212,47.654,2.39782,0.0124476,7.89028,1597.34,0.377519,9.69261,0.000173365,1.32243e-06,2.52471e-13,1.59028e-13,2.26191e-16,2.95029e-14,0,1.02365e-15,0,3.36193e-23,0,0,3710.79,0,14836.4,0,0,0,1504.72,0.0293238,19763.9,260340,49512.3,0,0,8633.58,1643.22,6250.96,1293.13,2.47985e-05,0,0,29.6083,0,0,127.507,86.0078,1431.91,1.319e-13,0,0,0,0,0,0,4.06438e+06
9,INH_TOX,869.682,33.2336,21.4602,8592.18,114.834,7929.53,5.24502e-05,26.8268,742.034,330200,0.00795164,41056.5,513791,114418,162220,6.75495,0.385627,1516.93,78.6938,4.57758,0.0239878,14.5596,2992.57,0.81604,21.3989,0.00043759,3.83605e-06,8.44703e-13,6.09006e-13,8.7308e-16,1.29776e-13,0,5.15626e-15,0,1.70916e-22,0,0,3825.24,0,14836.5,0,0,0,1974.59,0.0335391,22573.9,259899,49442.1,0,0,9819.67,1878.24,6303.53,1501.83,3.26591e-05,0,0,31.9521,0,0,167.476,93.9109,1545.78,2.05772e-13,0,0,0,0,0,0,4.35091e+06
10,INH_TOX,864.757,32.7873,23.9793,9157.59,114.802,7971.48,6.88611e-05,31.7988,883.776,331946,0.0118351,54725.7,568145,140405,222043,10.4905,0.605622,2345.78,122.013,8.09017,0.0424329,24.8093,5171.52,1.60467,42.7442,0.000991597,9.80128e-06,2.43839e-12,1.99078e-12,2.87729e-15,4.79167e-13,0,2.14282e-14,3.17557e-24,7.24062e-22,0,0,3937.32,0,14837.3,0,0,0,2504.49,0.0377554,25380.4,259468,49373.2,0,0,10964.7,2104.19,6354.73,1701.35,4.14785e-05,0,0,34.0105,0,0,213.113,101.409,1653.81,3.01716e-13,0,0,0,0,0,0,4.63725e+06
11,INH_TOX,859.821,32.3461,26.4653,9785.94,114.769,8013.42,8.79061e-05,37.0827,1037.23,333691,0.0171787,70846.5,620460,168118,292522,15.4882,0.893999,3447.21,179.693,13.3774,0.0708974,39.6916,8384.83,2.91454,79.3597,0.00205222,2.26459e-05,6.28409e-12,5.73002e-12,8.34266e-15,1.53869e-12,0,7.65366e-14,1.14502e-23,2.61289e-21,0,0,4046.24,0,14838.1,0,0,0,3093.14,0.0419716,28183.5,259046,49306.5,0,0,12069.7,2326.12,6404.88,1895.54,5.12149e-05,0,0,35.8269,0,0,264.504,108.622,1758.08,4.2136e-13,0,0,0,0,0,0,4.92595e+06
12,INH_TOX,811.11,28.1804,49.6839,15263.3,114.436,8209.15,0.000432623,105.234,3030.96,341839,0.1984,400142,1.04522e+06,506205,1.58761e+06,178.813,10.6201,37589.2,1986.62,329.341,1.78733,708.384,167345,124.222,4163.04,0.219028,0.00515554,3.01275e-09,5.75354e-09,8.66216e-12,3.14373e-09,2.4419e-22,3.20824e-10,5.13325e-20,1.20154e-17,0,0,4955.78,0,14676,0,0,0,11960.2,0.0839848,56078.9,252690,48240.8,0,0,21222.7,4183.89,6766.93,3512.23,0.000191019,0,0,46.2946,0,0,1110.2,183.059,2756.95,2.95618e-12,0,0,0,0,0,0,8.31382e+06
13,INH_TOX,763.515,24.4261,70.1315,19975.3,114.088,8591.22,0.00108012,195.239,5857.4,357740,0.784442,1.14105e+06,1.33607e+06,895883,3.63634e+06,666.214,41.454,130561,7043.41,1963.88,11.0941,3104.1,807521,958.954,39276.2,3.13703,0.116528,1.05065e-07,3.12863e-07,4.97175e-10,2.60325e-07,2.22663e-20,3.99964e-08,6.99188e-18,1.70186e-15,0,0,5719.02,0,14607.8,0,0,0,25435.5,0.125334,83565,248411,47571.8,0,0,27570.2,5525.68,7079.13,4611.53,0.000384982,0,0,51.1335,0,0,2593.99,284.417,4049.34,7.16577e-12,0,0,0,0,0,0,1.30744e+07
14,INH_TOX,716.861,21.0286,88.1078,24412.8,113.723,8994.26,0.00201512,302.129,9479.24,374512,2.44823,2.44522e+06,1.53415e+06,1.29803e+06,6.00849e+06,1581.26,101.719,285541,15883.5,6478.59,38.1689,7733.83,2.20366e+06,3683.88,182887,19.5297,1.03354,1.28322e-06,5.27898e-06,8.84234e-09,5.93013e-06,5.46016e-19,1.21429e-06,2.26815e-16,5.82187e-14,0,0,6395.97,0,14567.2,0,0,0,42683.3,0.165737,110651,244977,47074.3,0,0,31879.5,6567.47,7354.85,5377.55,0.000607623,0,0,54.3525,0,0,4694.82,423.983,5831.02,1.17304e-11,0,0,0,0,0,0,1.94424e+07
15,INH_TOX,671.441,17.9577,103.793,28335.2,113.341,9430.63,0.00320882,420.344,13795.9,392671,5.47313,4.44504e+06,1.66635e+06,1.69418e+06,8.40367e+06,2957.77,199.087,487874,28181.5,15749,96.7284,14287.3,4.44895e+06,9653.27,582610,78.0473,5.51913,8.83872e-06,4.70721e-05,8.30468e-08,6.68874e-05,6.65221e-18,1.71002e-05,3.41821e-15,9.21588e-13,0,0,7021.22,0,14541.6,0,0,0,63063,0.205044,137338,242013,46683.4,0,0,34738.8,7333.57,7594.18,5844.74,0.000840776,0,0,56.8834,0,0,7309.7,601.385,8173.89,1.58414e-11,0,0,0,0,0,0,2.75491e+07
16,INH_TOX,627.336,15.1903,117.348,31903.8,112.939,9894.32,0.00456355,545.373,18739.2,411965,11.1033,7.23019e+06,1.75066e+06,2.07117e+06,1.06566e+07,4792.07,331.663,715697,43143.1,31301.3,199.957,21969.4,7.47096e+06,20185,1.45782e+06,235.3,21.4431,4.22956e-05,0.000280383,5.17969e-07,0.000481982,5.21087e-17,0.000147891,3.17959e-14,9.04691e-12,0,0,7610.41,0,14529.9,0,0,0,85945.1,0.243143,163639,239434,46379,0,0,36534.7,7949.76,7819.64,6128.1,0.00107143,0,0,58.9162,0,0,10312,810.698,11108,1.91414e-11,0,0,0,0,0,0,3.74837e+07
17,INH_TOX,584.599,12.7143,128.828,35579.3,112.519,10381.5,0.0060041,675.257,24382.3,432233,19.7209,1.08535e+07,1.79914e+06,2.42268e+06,1.26626e+07,7052.76,501.629,945706,59873.1,54465.7,361.551,29941,1.11121e+07,35800.2,3.09152e+06,577.145,66.485,0.000156665,0.00126379,2.46496e-06,0.00257839,3.00174e-16,0.000920308,2.11715e-13,6.3069e-11,0,0,8175.79,0,14525.2,0,0,0,110912,0.280002,189554,237060,46130.7,0,0,37515,8495.94,8041.97,6311.28,0.00128907,0,0,60.6149,0,0,13564.7,1044.34,14625.7,2.15193e-11,0,0,0,0,0,0,4.93193e+07
18,INH_TOX,543.536,10.5178,138.313,39145.8,112.078,10880.6,0.0075361,807.208,30643.5,452997,32.0353,1.53076e+07,1.82122e+06,2.74239e+06,1.43724e+07,9698.64,702.094,1.15864e+06,77115.6,85793.4,593.085,37289.2,1.5114e+07,56676.8,5.8171e+06,1222.98,174.624,0.000484172,0.00464446,9.53954e-06,0.0110011,1.3742e-15,0.00448491,1.09956e-12,3.47552e-10,0,0,8720.09,0,14530,0,0,0,137818,0.315624,215091,234924,45951.4,0,0,37913.8,8934.59,8254.04,6370.82,0.00148811,0,0,62.0703,0,0,16880.5,1293.06,18679.2,2.29776e-11,0,0,0,0,0,0,6.30667e+07
19,INH_TOX,504.537,8.59139,145.913,42171,111.616,11414.6,0.00905989,936.28,37378.1,475212,48.4297,2.05183e+07,1.82594e+06,3.02667e+06,1.57843e+07,12676.1,929.569,1.33961e+06,94026,125387,900.057,43534,1.92443e+07,82062,9.97161e+06,2312.33,403.712,0.00128759,0.0145412,3.13689e-05,0.0394154,5.28298e-15,0.0181021,4.72434e-12,1.57389e-09,0,0,9250.33,0,14547.3,0,0,0,166031,0.350086,240253,233041,45848.3,0,0,37905.4,9286.9,8459.47,6346.5,0.00166335,0,0,63.304,0,0,20175.6,1546.96,23195.8,2.35946e-11,0,0,0,0,0,0,7.87487e+07
20,INH_TOX,467.369,6.92453,151.722,44915.2,111.131,11966.5,0.0104098,1059.33,44459.7,498170,69.9151,2.63491e+07,1.81946e+06,3.27535e+06,1.6903e+07,15910.4,1190.41,1.48103e+06,109514,173436,1296.45,48270.8,2.32316e+07,110722,1.59319e+07,3977.7,841.14,0.00306149,0.0401678,9.07675e-05,0.122771,1.75561e-14,0.0628146,1.73975e-11,6.15655e-09,0,0,9764.16,0,14577,0,0,0,195613,0.383485,265052,231425,45807.4,0,0,37604.2,9594.11,8665.23,6274.56,0.0018123,0,0,64.5207,0,0,23311.7,1801.39,28090.9,2.34906e-11,0,0,0,0,0,0,9.63381e+07
21,INH_TOX,432.372,5.50571,155.798,47943.9,110.625,12517.1,0.0116705,1176.91,51843,521074,98.0935,3.26282e+07,1.80585e+06,3.48474e+06,1.77914e+07,19350,1460.1,1.58029e+06,123210,228642,1767.24,51576.3,2.69049e+07,140918,2.39614e+07,6381.11,1610.67,0.00660001,0.0999089,0.000235216,0.340323,5.25575e-14,0.192522,5.68199e-11,2.12475e-08,0,0,10265,0,14622.7,0,0,0,226102,0.415993,289499,230135,45860.5,0,0,37077.3,9894.06,8876.81,6196.93,0.00193469,0,0,65.7234,0,0,26227.5,2040.63,33211.4,2.28319e-11,0,0,0,0,0,0,1.15815e+08
22,INH_TOX,399.669,4.3194,158.318,50112,110.096,13071.6,0.0129194,1283.97,59137.8,544135,126.143,3.91392e+07,1.79119e+06,3.6588e+06,1.84534e+07,22916.2,1747.28,1.64219e+06,134301,290045,2324.39,53435.2,3.00509e+07,170718,3.43596e+07,9592.06,2870.74,0.0131024,0.226683,0.000557911,0.858029,1.41018e-13,0.532399,1.66854e-10,6.55993e-08,0,0,10739.9,0,14679.2,0,0,0,257015,0.447789,313598,229130,45979.1,0,0,36453.2,10093.6,9068.47,6069.77,0.0020298,0,0,66.9311,0,0,28883.4,2266.78,38399.8,2.17963e-11,0,0,0,0,0,0,1.37062e+08
0,MDENS,0.00307977,0.399008,0,0,8.474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0696
1,MDENS,0.00307638,0.397938,0.000198957,1.85938e-06,8.47355,1.86833e-06,1.06761e-14,5.22453e-07,2.24498e-10,0.000209099,3.30054e-19,1.08521e-10,0.000191925,3.58821e-07,1.3353e-09,6.81296e-13,5.66996e-17,2.06805e-13,1.16484e-16,1.72729e-16,2.0757e-21,1.93665e-17,8.60315e-17,2.71848e-21,6.7885e-20,9.82059e-24,1.12398e-27,1.98531e-32,0,0,0,0,0,0,0,1.668e-06,5.46416e-07,1.6935e-06,1.89981e-07,2.59388e-06,2.68263e-06,1.80293e-06,5.98954e-06,1.18675e-09,1.45444e-05,3.31152e-05,2.96345e-05,2.35297e-06,1.97753e-06,2.0674e-05,1.86379e-06,9.0183e-10,3.20091e-06,8.76351e-10,2.33551e-09,2.79241e-06,3.42347e-07,1.73508e-06,1.6923e-06,5.54308e-07,6.11168e-10,2.2518e-07,9.48637e-08,7.82568e-15,1.90161e-13,2.20895e-10,1.01297e-08,3.54308e-08,3.91116e-09,0,10.0696
2,MDENS,0.00306265,0.393684,0.000991496,4.78345e-06,8.47171,1.89363e-06,9.1863e-13,8.17523e-06,7.26999e-09,0.000273637,6.37651e-17,2.0977e-08,0.00172723,1.41586e-05,2.77227e-07,7.25973e-10,7.43218e-14,2.19328e-10,2.04404e-13,1.18691e-12,2.21024e-17,1.02282e-13,8.05087e-13,1.36361e-16,2.58538e-15,1.7672e-18,1.03951e-21,9.62674e-26,4.58504e-29,1.96032e-34,6.61927e-33,0,0,0,0,8.68283e-06,1.24193e-05,1.95532e-06,1.23056e-06,2.59562e-06,4.37758e-05,1.81247e-06,0.000115491,1.37797e-07,8.14615e-05,0.000165591,9.18829e-05,1.14927e-05,6.31845e-05,0.000109486,3.20946e-05,5.03026e-08,4.058e-06,6.73081e-08,2.20049e-07,1.53163e-05,1.29513e-05,1.12087e-05,9.25229e-06,4.63676e-06,3.01561e-08,1.05849e-06,4.19033e-07,8.88293e-14,5.15588e-11,4.65252e-09,2.59579e-07,1.10653e-07,2.10071e-08,0,10.0696
3,MDENS,0.00304553,0.388432,0.0019695,5.96672e-06,8.46941,1.90143e-06,5.18762e-12,2.22156e-05,2.19757e-08,0.000274927,6.4406e-16,1.40413e-07,0.00365109,6.00049e-05,2.41907e-06,1.30109e-08,1.38011e-12,3.92516e-09,3.94738e-12,4.53286e-11,9.00334e-16,3.63392e-12,3.1815e-11,1.12346e-14,2.04191e-13,2.78969e-16,3.32887e-19,6.21189e-23,6.0096e-26,2.60323e-31,1.79874e-29,0,1.55298e-31,0,0,1.7367e-05,4.36526e-05,2.05411e-06,2.87227e-06,2.5963e-06,0.000114808,1.81747e-06,0.000287204,7.62029e-07,0.000165299,0.000331043,0.000114824,1.4978e-05,0.000198458,0.000219928,8.8218e-05,1.80718e-07,4.08693e-06,3.07914e-07,1.30801e-06,1.98162e-05,4.11022e-05,2.15724e-05,2.02966e-05,1.00676e-05,1.33747e-07,1.96321e-06,6.95864e-07,7.3707e-13,4.7586e-10,1.51093e-08,9.1877e-07,1.37012e-07,4.57692e-08,0,10.0695
4,MDENS,0.00302844,0.38325,0.00293322,6.83593e-06,8.4671,1.91055e-06,1.35633e-11,3.86386e-05,3.94761e-08,0.000276245,2.70067e-15,3.93479e-07,0.00549631,0.000134338,8.22339e-06,6.74165e-08,7.20678e-12,2.02771e-08,2.08801e-11,3.60765e-10,7.31844e-15,2.76861e-11,2.53536e-10,1.37386e-13,2.48089e-12,5.11017e-15,9.261e-18,2.64087e-21,3.88261e-24,1.69857e-29,1.76566e-27,0,2.30187e-29,0,0,2.59584e-05,8.70215e-05,2.1477e-06,4.87497e-06,2.59624e-06,0.000188752,1.82105e-06,0.000460475,1.90581e-06,0.00024928,0.000496305,0.000120404,1.5833e-05,0.000352627,0.000329727,0.000147388,3.30816e-07,4.12279e-06,6.45801e-07,3.4561e-06,2.09461e-05,7.28275e-05,3.04914e-05,3.28171e-05,1.5773e-05,3.10884e-07,2.7436e-06,9.08268e-07,3.14393e-12,1.68468e-09,2.79385e-08,1.86215e-06,1.51874e-07,7.4151e-08,0,10.0695
5,MDENS,0.00301153,0.378136,0.00388295,7.6878e-06,8.46478,1.91963e-06,2.64813e-11,5.71421e-05,5.93427e-08,0.000277557,7.11431e-15,7.99607e-07,0.00726713,0.000233881,1.91896e-05,2.12077e-07,2.30283e-11,6.36177e-08,6.62111e-11,1.54979e-09,3.20631e-14,1.13485e-10,1.06961e-09,7.83363e-13,1.44341e-11,3.96613e-14,9.63536e-17,3.67837e-20,7.27431e-23,3.23789e-28,4.49447e-26,0,7.85312e-28,0,6.27613e-35,3.44596e-05,0.000138238,2.23674e-06,7.21893e-06,2.59624e-06,0.00026276,1.82306e-06,0.000633312,3.56689e-06,0.000333333,0.000661379,0.000121628,1.60276e-05,0.000510797,0.000438907,0.000205489,4.79721e-07,4.16153e-06,1.01411e-06,6.66529e-06,2.13446e-05,0.000105509,3.81875e-05,4.65504e-05,2.17794e-05,5.61982e-07,3.42842e-06,1.0846e-06,8.89976e-12,4.08797e-09,4.13152e-08,3.03471e-06,1.64606e-07,1.05981e-07,0,10.0695
6,MDENS,0.00299456,0.373086,0.00481943,8.57217e-06,8.46245,1.92621e-06,4.44766e-11,7.77504e-05,8.16038e-08,0.000278509,1.48851e-14,1.37707e-06,0.00896493,0.000355788,3.65408e-05,5.09595e-07,5.58438e-11,1.52355e-07,1.59579e-10,4.73441e-09,9.86112e-14,3.32595e-10,3.20466e-09,2.96929e-12,5.56356e-11,1.91665e-13,5.86089e-16,2.83096e-19,7.01919e-22,3.12858e-27,5.41747e-25,0,1.18812e-26,0,9.60882e-34,4.28727e-05,0.00019455,2.32264e-06,9.88871e-06,2.59621e-06,0.000336497,1.82583e-06,0.000805638,5.73527e-06,0.000417492,0.000826256,0.000121759,1.60565e-05,0.000668928,0.000547478,0.000261765,6.23263e-07,4.20047e-06,1.38331e-06,1.09001e-05,2.16068e-05,0.000138558,4.48527e-05,6.12732e-05,2.81066e-05,8.86923e-07,4.03507e-06,1.24126e-06,1.97214e-11,8.09551e-09,5.43461e-08,4.40535e-06,1.76774e-07,1.41155e-07,0,10.0695
7,MDENS,0.00297771,0.368099,0.00574289,9.35205e-06,8.46011,1.93545e-06,6.77335e-11,0.000100283,1.06203e-07,0.000279845,2.87382e-14,2.14442e-06,0.0105953,0.000497637,6.10978e-05,1.03313e-06,1.12845e-10,3.07718e-07,3.23862e-10,1.16088e-08,2.44593e-13,7.89659e-10,7.75103e-09,8.71501e-12,1.66242e-10,6.89985e-13,2.54511e-15,1.48548e-18,4.46377e-21,1.99778e-26,4.13831e-24,0,1.08996e-25,0,8.96785e-33,5.11997e-05,0.00025418,2.4052e-06,1.28688e-05,2.59628e-06,0.000409911,1.82732e-06,0.000977456,8.39087e-06,0.000501696,0.000990938,0.000121625,1.6045e-05,0.000825932,0.000655452,0.000316121,7.62245e-07,4.23864e-06,1.74526e-06,1.61186e-05,2.18118e-05,0.000171889,5.06407e-05,7.68039e-05,3.4768e-05,1.28657e-06,4.58379e-06,1.38121e-06,3.72792e-11,1.41177e-08,6.66141e-08,5.95253e-06,1.88299e-07,1.79542e-07,0,10.0695
8,MDENS,0.00296085,0.363173,0.00665376,1.01784e-05,8.45775,1.94547e-06,9.67907e-11,0.000124721,1.32915e-07,0.000281293,4.84821e-14,3.11789e-06,0.0121632,0.000656859,9.36841e-05,1.86342e-06,2.06435e-10,5.52997e-07,5.83748e-10,2.47799e-08,5.23938e-13,1.62113e-09,1.61771e-08,2.14324e-11,4.16024e-10,2.02021e-12,8.75342e-15,5.98806e-18,2.11202e-20,9.51398e-26,2.29811e-23,0,7.08048e-25,0,5.91276e-32,5.94432e-05,0.000315988,2.48463e-06,1.61444e-05,2.59631e-06,0.000482989,1.82867e-06,0.00114876,1.1523e-05,0.000585939,0.00115542,0.000121429,1.60239e-05,0.000981539,0.000762844,0.000368574,8.99258e-07,4.27635e-06,2.10099e-06,2.22791e-05,2.19968e-05,0.000205459,5.56818e-05,9.29795e-05,4.17809e-05,1.76229e-06,5.08322e-06,1.51249e-06,6.30818e-11,2.25699e-08,7.79961e-08,7.66165e-06,1.99451e-07,2.21049e-07,0,10.0694
